port,,Permanent Portfolio,Permanent Portfolio,Permanent Portfolio,Permanent Portfolio,Three Fund Portfolio,Three Fund Portfolio,Three Fund Portfolio,Pinwheel Portfolio,Pinwheel Portfolio,Pinwheel Portfolio,Pinwheel Portfolio,Pinwheel Portfolio,Pinwheel Portfolio,Pinwheel Portfolio,Pinwheel Portfolio,All Seasons Portfolio,All Seasons Portfolio,All Seasons Portfolio,All Seasons Portfolio,All Seasons Portfolio,Golden Butterfly,Golden Butterfly,Golden Butterfly,Golden Butterfly,Golden Butterfly,Coffeehouse Portfolio,Coffeehouse Portfolio,Coffeehouse Portfolio,Coffeehouse Portfolio,Coffeehouse Portfolio,Coffeehouse Portfolio,Coffeehouse Portfolio,Swensen Portfolio,Swensen Portfolio,Swensen Portfolio,Swensen Portfolio,Swensen Portfolio,Swensen Portfolio,7Twelve Portfolio,7Twelve Portfolio,7Twelve Portfolio,7Twelve Portfolio,7Twelve Portfolio,7Twelve Portfolio,7Twelve Portfolio,7Twelve Portfolio,7Twelve Portfolio,7Twelve Portfolio,7Twelve Portfolio,60/40 Portfolio,60/40 Portfolio,Ivy Portfolio,Ivy Portfolio,Ivy Portfolio,Ivy Portfolio,Ivy Portfolio
etfs,,VTI,TLT,BIL,GLD,VTI,VEA,AGG,VTI,IJS,VEA,VWO,IEI,BIL,IYR,GLD,VTI,TLT,IEI,DBC,GLD,VTI,IJS,TLT,SHY,GLD,SPY,SPYV,MDY,IJJ,VEA,IEI,IYR,VTI,VEA,VWO,IEI,TIP,IYR,SPY,MDY,IJR,VEA,VWO,IEI,BIL,TIP,DBC,IYR,BWX,VTI,AGG,VTI,VEA,IEI,DBC,IYR
date,risk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,mod_cons,0.043236,0.03308,0.683493,0.240191,0.279896,0.0,0.720104,0.0,0.047752,0.0,0.0,0.145981,0.573774,0.0,0.232494,0.108984,0.0,0.641442,0.0,0.249574,0.0,0.059453,0.034302,0.665418,0.240826,0.0,0.0,0.0,0.291457,0.0,0.708543,0.0,0.0,0.0,0.284523,0.715477,0.0,0.0,0.0,0.0,0.183146,0.0,0.0,0.724605,0.092249,0.0,0.0,0.0,0.0,0.291457,0.708543,0.185267,0.0,0.594638,0.055854,0.164242
2014-12-31,moder,0.078174,0.061602,0.377943,0.482281,0.51993,0.0,0.48007,0.0,0.092301,0.0,0.0,0.295902,0.146361,0.0,0.465436,0.106108,0.009676,0.38878,0.0,0.495436,0.0,0.096616,0.093688,0.336406,0.47329,0.0,0.0,0.0,0.527638,0.0,0.472362,0.0,0.0,0.0,0.525071,0.474929,0.0,0.0,0.0,0.0,0.446664,0.0,0.0,0.553336,0.0,0.0,0.0,0.0,0.0,0.527638,0.472362,0.213303,0.0,0.333048,0.092276,0.361373
2014-12-31,mod_agg,0.112856,0.090224,0.07252,0.7244,0.759965,0.0,0.240035,0.0,0.115043,0.0,0.0,0.165405,0.0,0.0,0.719552,0.115799,0.068253,0.079436,0.0,0.736512,0.0,0.134356,0.154342,0.000773,0.710528,0.0,0.0,0.0,0.763819,0.0,0.236181,0.0,0.0,0.0,0.76562,0.23438,0.0,0.0,0.0,0.0,0.726127,0.0,0.0,0.273873,0.0,0.0,0.0,0.0,0.0,0.763819,0.236181,0.241935,0.0,0.065776,0.129491,0.562797
2014-12-31,agg,0.076798,0.035416,0.0,0.887786,0.903986,0.0,0.096014,0.0,0.121262,0.0,0.0,0.0,0.0,0.0,0.878738,0.078737,0.02712,0.0,0.0,0.894143,0.0,0.080358,0.034752,0.0,0.88489,0.0,0.0,0.0,0.909548,0.0,0.090452,0.0,0.0,0.0,0.907481,0.092519,0.0,0.0,0.0,0.0,0.893804,0.0,0.0,0.106196,0.0,0.0,0.0,0.0,0.0,0.909548,0.090452,0.060738,0.0,0.0,0.125503,0.813759
2015-01-31,cons,0.008526,0.0044,0.987073,0.0,0.041664,0.0,0.958336,0.00354,0.0,0.003369,0.0,0.005867,0.987224,0.0,0.0,0.099712,0.0,0.885391,0.014897,0.0,0.027995,0.004344,0.0,0.967661,0.0,0.036226,0.0,0.064821,0.0,0.0,0.898954,0.0,0.104212,0.0,0.0,0.895788,0.0,0.0,0.0,0.0,0.0,0.006173,0.0,0.005616,0.988211,0.0,0.0,0.0,0.0,0.050251,0.949749,0.093649,0.0,0.887534,0.018816,0.0
2015-01-31,mod_cons,0.133967,0.131792,0.577016,0.157225,0.0,0.261307,0.738693,0.0,0.0,0.060842,0.0,0.573935,0.245795,0.046654,0.072774,0.176939,0.055166,0.564073,0.0,0.203821,0.145524,0.0,0.110712,0.55917,0.184594,0.0,0.0,0.0,0.0,0.16303,0.689584,0.147386,0.0,0.166216,0.0,0.681384,0.0,0.152401,0.0,0.0,0.0,0.090001,0.0,0.78867,0.056456,0.0,0.0,0.048693,0.016179,0.291457,0.708543,0.0,0.16209,0.692427,0.0,0.145483
2015-01-31,moder,0.254664,0.254355,0.177996,0.312984,0.0,0.507538,0.492462,0.0,0.0,0.075976,0.0,0.56056,0.0,0.130669,0.232795,0.25228,0.195445,0.153231,0.0,0.399044,0.251859,0.0,0.23631,0.147493,0.364338,0.0,0.0,0.0,0.0,0.266954,0.421382,0.311664,0.0,0.269854,0.0,0.413844,0.0,0.316302,0.0,0.0,0.0,0.0,0.0,0.195489,0.0,0.0,0.0,0.160203,0.644308,0.527638,0.472362,0.0,0.268008,0.418625,0.0,0.313366
2015-01-31,mod_agg,0.233213,0.164687,0.0,0.6021,0.0,0.753769,0.246231,0.0,0.0,0.073279,0.0,0.250006,0.0,0.235106,0.441609,0.213228,0.117577,0.0,0.0,0.669195,0.211077,0.0,0.142112,0.0,0.646811,0.0,0.0,0.0,0.0,0.373238,0.146958,0.479804,0.0,0.373491,0.0,0.146305,0.0,0.480205,0.0,0.0,0.0,0.029149,0.0,0.0,0.0,0.0,0.0,0.5021,0.468751,0.763819,0.236181,0.0,0.37408,0.144784,0.0,0.481136
2015-01-31,agg,0.152806,0.010936,0.0,0.836258,0.0,0.904523,0.095477,0.0,0.0,0.071802,0.0,0.06364,0.0,0.297691,0.566867,0.134516,0.0,0.0,0.0,0.865484,0.135863,0.0,0.009275,0.0,0.854862,0.0,0.0,0.0,0.0,0.376215,0.0,0.623785,0.0,0.375758,0.0,0.0,0.0,0.624242,0.0,0.0,0.0,0.159072,0.0,0.0,0.0,0.0,0.0,0.723368,0.11756,0.909548,0.090452,0.0,0.360899,0.0,0.0,0.639101
2015-02-28,cons,0.005491,0.006904,0.987605,0.0,0.040201,0.0,0.959799,0.000519,0.0,0.0,0.003021,0.000466,0.995994,0.0,0.0,0.097988,0.0,0.884931,0.017081,0.0,0.032729,0.000637,0.0,0.966635,0.0,0.063272,0.0,0.044446,0.0,0.0,0.892283,0.0,0.105009,0.0,0.000923,0.894068,0.0,0.0,0.002179,0.0,0.0,0.002373,0.0,0.0,0.995448,0.0,0.0,0.0,0.0,0.055276,0.944724,0.098555,0.0,0.878177,0.023268,0.0
2015-02-28,mod_cons,0.0,0.141825,0.67348,0.184694,0.030151,0.0,0.969849,0.0,0.0,0.0,0.100962,0.789141,0.095703,0.014194,0.0,0.0,0.0,0.839885,0.0,0.160115,0.0,0.0,0.121053,0.68921,0.189737,0.0,0.0,0.0,0.0,0.0,0.73501,0.26499,0.0,0.0,0.183548,0.781687,0.0,0.034765,0.0,0.0,0.0,0.0,0.105642,0.760596,0.126112,0.0,0.0,0.00765,0.0,0.040201,0.959799,0.0,0.0,0.805453,0.0,0.194547
2015-02-28,moder,0.0,0.275906,0.359131,0.364963,0.020101,0.0,0.979899,0.0,0.0,0.0,0.260948,0.529326,0.0,0.088685,0.121041,0.0,0.102311,0.484201,0.0,0.413488,0.0,0.0,0.272055,0.350221,0.377724,0.0,0.0,0.0,0.0,0.0,0.492457,0.507543,0.0,0.0,0.40084,0.507544,0.0,0.091616,0.0,0.0,0.0,0.0,0.34732,0.60257,0.0,0.0,0.0,0.05011,0.0,0.025126,0.974874,0.0,0.0,0.536969,0.0,0.463031
2015-02-28,mod_agg,0.0,0.413825,0.035796,0.550379,0.01005,0.0,0.98995,0.0,0.0,0.0,0.418455,0.13444,0.0,0.17272,0.274385,0.0,0.251022,0.094177,0.0,0.654801,0.0,0.0,0.422998,0.011266,0.565736,0.0,0.0,0.0,0.0,0.0,0.242553,0.757447,0.0,0.0,0.618193,0.233413,0.0,0.148394,0.0,0.0,0.0,0.0,0.612752,0.289548,0.0,0.0,0.0,0.0977,0.0,0.01005,0.98995,0.0,0.0,0.268484,0.0,0.731516
2015-02-28,agg,0.0,0.193694,0.0,0.806306,0.0,0.0,1.0,0.0,0.0,0.0,0.662965,0.0,0.0,0.146741,0.190294,0.0,0.1401,0.0,0.0,0.8599,0.0,0.0,0.166023,0.0,0.833977,0.0,0.0,0.0,0.0,0.0,0.095551,0.904449,0.0,0.0,0.748462,0.068907,0.0,0.182631,0.0,0.0,0.0,0.0,0.771939,0.101722,0.0,0.0,0.0,0.126339,0.0,0.005025,0.994975,0.0,0.0,0.105767,0.0,0.894233
2015-03-31,cons,0.007585,0.004228,0.988187,0.0,0.043564,0.0,0.956436,0.004028,0.0,0.0,0.0,0.012214,0.981726,0.002032,0.0,0.098103,0.0,0.880387,0.02151,0.0,0.034553,0.002589,0.004483,0.958375,0.0,0.077105,0.0,0.034587,0.0,0.0,0.888309,0.0,0.107985,0.0,0.0,0.890227,0.0,0.001788,0.001695,0.000973,0.0,0.0,0.002255,0.01479,0.979086,0.0,0.0,0.001201,0.0,0.055276,0.944724,0.105998,0.0,0.88111,0.012892,0.0
2015-03-31,mod_cons,0.099574,0.245816,0.65461,0.0,0.029042,0.0,0.970958,0.0,0.0,0.0,0.0,0.854557,0.0,0.145443,0.0,0.090165,0.234489,0.575719,0.099626,0.0,0.039406,0.061486,0.251391,0.647717,0.0,0.0,0.0,0.0,0.0,0.0,0.749917,0.250083,0.0,0.0,0.0,0.749917,0.0,0.250083,0.0,0.0,0.0,0.0,0.0,0.838294,0.0,0.0,0.01865,0.143056,0.0,0.040201,0.959799,0.0,0.0,0.749917,0.0,0.250083
2015-03-31,moder,0.189723,0.482572,0.327704,0.0,0.021782,0.0,0.978218,0.0,0.0,0.0,0.0,0.569705,0.0,0.430295,0.0,0.094421,0.472459,0.265485,0.167634,0.0,0.044007,0.119322,0.493354,0.343317,0.0,0.0,0.0,0.0,0.0,0.0,0.499945,0.500055,0.0,0.0,0.0,0.499945,0.0,0.500055,0.0,0.0,0.0,0.0,0.0,0.569705,0.0,0.0,0.0,0.430295,0.0,0.025126,0.974874,0.0,0.0,0.499945,0.0,0.500055
2015-03-31,mod_agg,0.27515,0.72485,0.0,0.0,0.007261,0.0,0.992739,0.0,0.0,0.0,0.0,0.284852,0.0,0.715148,0.0,0.056066,0.704918,0.0,0.239016,0.0,0.048703,0.178317,0.740257,0.032723,0.0,0.0,0.0,0.0,0.0,0.0,0.249972,0.750028,0.0,0.0,0.0,0.249972,0.0,0.750028,0.0,0.0,0.0,0.0,0.0,0.284852,0.0,0.0,0.0,0.715148,0.0,0.01005,0.98995,0.0,0.0,0.249972,0.0,0.750028
2015-03-31,agg,0.106691,0.893309,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.110453,0.0,0.889547,0.0,0.0,0.872875,0.0,0.127125,0.0,0.0,0.102995,0.897005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098826,0.901174,0.0,0.0,0.0,0.098826,0.0,0.901174,0.0,0.0,0.0,0.0,0.0,0.110453,0.0,0.0,0.0,0.889547,0.0,0.005025,0.994975,0.0,0.0,0.098826,0.0,0.901174
2015-04-30,cons,0.00745,0.003557,0.988993,0.0,0.044866,0.0,0.955134,0.005986,0.0,0.0,0.0,0.0,0.994014,0.0,0.0,0.101991,0.0,0.879978,0.018031,0.0,0.035534,0.0,0.0,0.964466,0.0,0.068578,0.0,0.041868,0.0,0.0,0.889553,0.0,0.114697,0.0,0.0,0.885303,0.0,0.0,0.004831,0.0,0.0,0.0,0.001264,0.00372,0.990184,0.0,0.0,0.0,0.0,0.055276,0.944724,0.092856,0.0,0.882755,0.024388,0.0
2015-04-30,mod_cons,0.1234,0.148765,0.720216,0.007619,0.285046,0.0,0.714954,0.132057,0.0,0.0,0.0,0.603709,0.264234,0.0,0.0,0.216185,0.129105,0.65471,0.0,0.0,0.1524,0.0,0.143562,0.698119,0.005919,0.0,0.0,0.279973,0.0,0.0,0.720027,0.0,0.339924,0.0,0.0,0.400091,0.259985,0.0,0.0,0.112453,0.0,0.0,0.0,0.583549,0.303998,0.0,0.0,0.0,0.0,0.291457,0.708543,0.375453,0.0,0.624547,0.0,0.0
2015-04-30,moder,0.235628,0.289112,0.455319,0.019941,0.525226,0.0,0.474774,0.373234,0.0,0.0,0.0,0.528797,0.0,0.0,0.097969,0.299758,0.286684,0.406635,0.0,0.006923,0.256441,0.0,0.287498,0.434975,0.021087,0.0,0.0,0.524401,0.0,0.0,0.475599,0.0,0.586609,0.0,0.0,0.0,0.413391,0.0,0.0,0.319793,0.0,0.0,0.0,0.547114,0.0,0.133093,0.0,0.0,0.0,0.527638,0.472362,0.657546,0.0,0.33028,0.0,0.012174
2015-04-30,mod_agg,0.347917,0.429388,0.190406,0.032289,0.765406,0.0,0.234594,0.68252,0.0,0.0,0.0,0.05251,0.0,0.00265,0.262319,0.381027,0.441457,0.154934,0.0,0.022581,0.36044,0.0,0.431466,0.171835,0.03626,0.0,0.0,0.76883,0.0,0.0,0.23117,0.0,0.857111,0.0,0.0,0.0,0.056609,0.086279,0.0,0.596143,0.0,0.0,0.0,0.0,0.0,0.403857,0.0,0.0,0.0,0.763819,0.236181,0.908296,0.0,0.042639,0.0,0.049065
2015-04-30,agg,0.416694,0.51532,0.028248,0.039737,0.905045,0.0,0.094955,0.500385,0.0,0.0,0.0,0.0,0.0,0.458493,0.041122,0.431875,0.540946,0.0,0.0,0.027179,0.423283,0.0,0.518444,0.012857,0.045417,0.0,0.0,0.918821,0.0,0.0,0.081179,0.0,0.427907,0.0,0.0,0.0,0.0,0.572093,0.0,0.84851,0.0,0.0,0.0,0.0,0.0,0.15149,0.0,0.0,0.0,0.909548,0.090452,0.444004,0.0,0.0,0.0,0.555996
2015-05-31,cons,0.007334,0.003282,0.989384,0.0,0.045438,0.0,0.954562,0.008132,0.0,0.0,0.0,0.009906,0.981963,0.0,0.0,0.105645,0.0,0.878153,0.016201,0.0,0.03361,0.000649,0.0,0.965741,0.0,0.077983,0.0,0.034321,0.0,0.0,0.887695,0.0,0.112504,0.0,0.0,0.887496,0.0,0.0,0.00819,0.0,0.0,0.0,0.0,0.00745,0.984361,0.0,0.0,0.0,0.0,0.060302,0.939698,0.088959,0.0,0.88401,0.02703,0.0
2015-05-31,mod_cons,0.138553,0.157137,0.59153,0.11278,0.289016,0.0,0.710984,0.050974,0.0,0.0,0.0,0.516772,0.269117,0.064043,0.099094,0.212512,0.140136,0.505222,0.0,0.14213,0.161678,0.0,0.15519,0.571018,0.112114,0.00449,0.0,0.0,0.0,0.0,0.71591,0.2796,0.0,0.0,0.0,0.342221,0.470278,0.187501,0.101205,0.0,0.0,0.0,0.0,0.684512,0.0,0.149781,0.0,0.064503,0.0,0.296482,0.703518,0.0,0.0,0.729235,0.0,0.270765
2015-05-31,moder,0.264358,0.30431,0.204913,0.226418,0.526011,0.0,0.473989,0.0,0.0,0.0,0.0,0.572559,0.0,0.178534,0.248907,0.302214,0.324918,0.104757,0.0,0.268112,0.28072,0.0,0.319045,0.17648,0.223755,0.0,0.0,0.0,0.0,0.0,0.477387,0.522613,0.0,0.0,0.0,0.0,0.596497,0.403503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722859,0.0,0.277141,0.0,0.532663,0.467337,0.0,0.0,0.486157,0.0,0.513843
2015-05-31,mod_agg,0.217321,0.261838,0.0,0.52084,0.763005,0.0,0.236995,0.0,0.0,0.0,0.0,0.275576,0.0,0.274896,0.449528,0.180529,0.216425,0.0,0.0,0.603047,0.199689,0.0,0.269775,0.0,0.530537,0.0,0.0,0.0,0.0,0.0,0.236181,0.763819,0.0,0.0,0.0,0.0,0.295109,0.704891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357779,0.0,0.642221,0.0,0.768844,0.231156,0.0,0.0,0.243078,0.0,0.756922
2015-05-31,agg,0.075333,0.111444,0.0,0.813222,0.907835,0.0,0.092165,0.0,0.0,0.0,0.0,0.097388,0.0,0.33278,0.569832,0.0645,0.091062,0.0,0.0,0.844438,0.050969,0.0,0.133973,0.0,0.815058,0.0,0.0,0.0,0.0,0.0,0.095477,0.904523,0.0,0.0,0.0,0.0,0.119299,0.880701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138731,0.0,0.861269,0.0,0.909548,0.090452,0.0,0.0,0.092601,0.0,0.907399
2015-06-30,cons,0.007318,0.003131,0.989551,0.0,0.04396,0.0,0.95604,0.003691,0.0,0.000828,0.0,0.0,0.995481,0.0,0.0,0.098939,0.0,0.880503,0.020558,0.0,0.035176,0.0,0.0,0.964824,0.0,0.069689,0.0,0.041147,0.0,0.0,0.889164,0.0,0.110986,0.0,0.0,0.889014,0.0,0.0,0.005887,0.0,0.0,0.0,1.6e-05,0.0,0.994097,0.0,0.0,0.0,0.0,0.060302,0.939698,0.093065,0.0,0.88265,0.024285,0.0
2015-06-30,mod_cons,0.134854,0.141387,0.718602,0.005157,0.284512,0.0,0.715488,0.243627,0.0,0.0,0.0,0.532296,0.190441,0.0,0.033636,0.224803,0.108234,0.666963,0.0,0.0,0.161428,0.0,0.128991,0.704609,0.004973,0.0,0.277185,0.0,0.0,0.0,0.722815,0.0,0.379821,0.0,0.0,0.620179,0.0,0.0,0.0,0.091965,0.0,0.0,0.144298,0.763737,0.0,0.0,0.0,0.0,0.0,0.296482,0.703518,0.309957,0.0,0.690043,0.0,0.0
2015-06-30,moder,0.258568,0.275032,0.451326,0.015075,0.525064,0.0,0.474936,0.488677,0.0,0.0,0.0,0.386446,0.0,0.0,0.124877,0.316044,0.256462,0.418221,0.0,0.009273,0.276251,0.0,0.264573,0.439405,0.019771,0.0,0.516132,0.0,0.0,0.0,0.483868,0.0,0.648656,0.0,0.0,0.351344,0.0,0.0,0.0,0.056363,0.0,0.0,0.43278,0.510857,0.0,0.0,0.0,0.0,0.0,0.532663,0.467337,0.542743,0.0,0.457257,0.0,0.0
2015-06-30,mod_agg,0.382267,0.408694,0.184048,0.024991,0.765616,0.0,0.234384,0.743193,0.0,0.0,0.0,0.020889,0.0,0.0,0.235918,0.408391,0.407676,0.157171,0.0,0.026762,0.391071,0.0,0.400166,0.174203,0.034561,0.0,0.761053,0.0,0.0,0.0,0.238947,0.0,0.917491,0.0,0.0,0.082509,0.0,0.0,0.0,0.020787,0.0,0.0,0.721245,0.257968,0.0,0.0,0.0,0.0,0.0,0.768844,0.231156,0.775528,0.0,0.224472,0.0,0.0
2015-06-30,agg,0.458011,0.490489,0.020397,0.031103,0.90748,0.0,0.09252,0.665917,0.0,0.0,0.334083,0.0,0.0,0.0,0.0,0.46116,0.494066,0.00799,0.0,0.036784,0.460429,0.0,0.482095,0.013972,0.043504,0.0,0.904421,0.0,0.0,0.0,0.095579,0.0,0.554931,0.0,0.445069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.898636,0.101364,0.0,0.0,0.0,0.0,0.0,0.909548,0.090452,0.908549,0.0,0.091451,0.0,0.0
2015-07-31,cons,0.005944,0.001218,0.992838,0.0,0.041954,0.003622,0.954424,0.006645,0.0,0.000297,0.0,0.013011,0.980046,0.0,0.0,0.100358,0.0,0.880014,0.019628,0.0,0.035628,0.00051,0.0,0.963862,0.0,0.059837,0.0,0.048149,0.0,0.0,0.892015,0.0,0.10418,0.0,0.007108,0.888712,0.0,0.0,0.006564,0.0,0.0,0.0,0.000566,0.006035,0.986835,0.0,0.0,0.0,0.0,0.055277,0.944723,0.087178,0.0,0.88036,0.032462,0.0
2015-07-31,mod_cons,0.112893,0.153875,0.700513,0.03272,0.0,0.256281,0.743719,0.0,0.088186,0.0,0.016111,0.755545,0.140158,0.0,0.0,0.16655,0.190173,0.595309,0.0,0.047968,0.0,0.165828,0.159595,0.648321,0.026255,0.0,0.0,0.0,0.0,0.0,0.729072,0.270928,0.0,0.0,0.0,0.445175,0.366107,0.188718,0.0,0.0,0.109415,0.0,0.0,0.721633,0.168952,0.0,0.0,0.0,0.0,0.291457,0.708543,0.0,0.0,0.756452,0.0,0.243548
2015-07-31,moder,0.215832,0.300245,0.414322,0.0696,0.0,0.502513,0.497487,0.0,0.0,0.0,0.0,0.652576,0.0,0.337744,0.009679,0.221342,0.402771,0.271533,0.0,0.104355,0.0,0.303171,0.337243,0.298496,0.06109,0.0,0.0,0.0,0.0,0.0,0.483222,0.516778,0.0,0.0,0.0,0.0,0.610074,0.389926,0.0,0.0,0.100937,0.0,0.0,0.184197,0.0,0.537162,0.0,0.177704,0.0,0.527638,0.472362,0.0,0.0,0.504301,0.0,0.495699
2015-07-31,mod_agg,0.320655,0.449781,0.122373,0.107191,0.0,0.753769,0.246231,0.0,0.0,0.0,0.0,0.279936,0.0,0.664327,0.055736,0.220577,0.613797,0.0,0.0,0.165626,0.0,0.490266,0.46667,0.0,0.043063,0.0,0.0,0.0,0.0,0.0,0.237372,0.762628,0.0,0.0,0.0,0.0,0.301956,0.698044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.401054,0.0,0.598946,0.0,0.763819,0.236181,0.0,0.0,0.252151,0.0,0.747849
2015-07-31,agg,0.229133,0.60703,0.0,0.163837,0.0,0.904523,0.095477,0.0,0.0,0.0,0.0,0.056368,0.0,0.86028,0.083352,0.055116,0.729623,0.0,0.0,0.215261,0.0,0.800378,0.199622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093253,0.906747,0.0,0.0,0.0,0.0,0.117085,0.882915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155511,0.0,0.844489,0.0,0.909548,0.090452,0.0,0.0,0.096981,0.0,0.903019
2015-08-31,cons,0.006517,0.001963,0.991519,0.0,0.041691,0.0,0.958309,0.006246,0.0,0.0,0.0,0.001144,0.99261,0.0,0.0,0.103523,0.0,0.879225,0.017251,0.0,0.030123,0.003967,0.0,0.96591,0.0,0.067488,0.0,0.04259,0.0,0.0,0.889922,0.0,0.114305,0.0,0.0,0.885695,0.0,0.0,0.00216,0.0,0.000253,0.0,0.001676,0.0,0.995912,0.0,0.0,0.0,0.0,0.055276,0.944724,0.095004,0.0,0.8818,0.023196,0.0
2015-08-31,mod_cons,0.125033,0.197543,0.677424,0.0,0.291835,0.0,0.708165,0.09279,0.0,0.0,0.0,0.466132,0.441078,0.0,0.0,0.21009,0.194954,0.594956,0.0,0.0,0.150255,0.0,0.201319,0.648427,0.0,0.0,0.287924,0.0,0.0,0.0,0.712076,0.0,0.34811,0.0,0.0,0.65189,0.0,0.0,0.094622,0.0,0.0,0.0,0.0,0.458382,0.446996,0.0,0.0,0.0,0.0,0.291457,0.708543,0.305971,0.0,0.694029,0.0,0.0
2015-08-31,moder,0.241178,0.389211,0.369612,0.0,0.54198,0.0,0.45802,0.242213,0.0,0.0,0.0,0.757787,0.0,0.0,0.0,0.295668,0.407149,0.297182,0.0,0.0,0.257713,0.0,0.402631,0.339656,0.0,0.0,0.525335,0.0,0.0,0.0,0.474665,0.0,0.57672,0.0,0.0,0.42328,0.0,0.0,0.246614,0.0,0.0,0.0,0.0,0.753386,0.0,0.0,0.0,0.0,0.0,0.527638,0.472362,0.55296,0.0,0.44704,0.0,0.0
2015-08-31,mod_agg,0.359696,0.584789,0.055515,0.0,0.792125,0.0,0.207875,0.642733,0.0,0.0,0.0,0.357267,0.0,0.0,0.0,0.380322,0.619678,0.0,0.0,0.0,0.364993,0.0,0.604016,0.03099,0.0,0.0,0.767798,0.0,0.0,0.0,0.232202,0.0,0.805329,0.0,0.0,0.194671,0.0,0.0,0.659026,0.0,0.0,0.0,0.0,0.340974,0.0,0.0,0.0,0.0,0.0,0.763819,0.236181,0.799949,0.0,0.200051,0.0,0.0
2015-08-31,agg,0.180073,0.819927,0.0,0.0,0.938043,0.0,0.061957,0.875594,0.0,0.0,0.0,0.124406,0.0,0.0,0.0,0.147221,0.852779,0.0,0.0,0.0,0.163006,0.0,0.836994,0.0,0.0,0.0,0.909234,0.0,0.0,0.0,0.090766,0.0,0.945612,0.0,0.0,0.054388,0.0,0.0,0.898492,0.0,0.0,0.0,0.0,0.101508,0.0,0.0,0.0,0.0,0.0,0.909548,0.090452,0.942943,0.0,0.057057,0.0,0.0
2015-09-30,cons,0.007652,0.00348,0.988868,0.0,0.042497,0.0,0.957503,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.094996,0.0,0.881893,0.023111,0.0,0.035176,0.0,0.0,0.964824,0.0,0.063353,0.0,0.044465,0.0,0.0,0.892182,0.0,0.103003,0.0,0.0,0.896997,0.0,0.0,0.006795,0.0,0.0,0.0,0.0,0.0,0.993205,0.0,0.0,0.0,0.0,0.055276,0.944724,0.087479,0.0,0.884464,0.028056,0.0
2015-09-30,mod_cons,0.151826,0.140399,0.688056,0.019719,0.135423,0.180302,0.684275,0.0,0.0,0.0,0.0,0.774964,0.034734,0.190302,0.0,0.241855,0.098049,0.65411,0.0,0.005985,0.179287,0.0,0.128439,0.674005,0.018269,0.352627,0.0,0.0,0.0,0.0,0.579458,0.067915,0.0,0.0,0.0,0.723618,0.0,0.276382,0.26803,0.0,0.0,0.0,0.0,0.716484,0.0,0.0,0.0,0.015486,0.0,0.291457,0.708543,0.0,0.0,0.735376,0.0,0.264624
2015-09-30,moder,0.291684,0.272589,0.392341,0.043386,0.057947,0.476476,0.465577,0.0,0.0,0.0,0.0,0.506928,0.0,0.453809,0.039263,0.359953,0.262678,0.342881,0.0,0.034488,0.312332,0.0,0.265814,0.377105,0.044749,0.527286,0.0,0.0,0.0,0.0,0.289343,0.18337,0.0,0.0,0.0,0.482412,0.0,0.517588,0.470125,0.0,0.0,0.0,0.0,0.381446,0.0,0.0,0.0,0.148429,0.0,0.527638,0.472362,0.0,0.0,0.488082,0.0,0.511918
2015-09-30,mod_agg,0.431401,0.404861,0.096555,0.067183,0.0,0.758794,0.241206,0.0,0.0,0.0,0.0,0.197212,0.0,0.719531,0.083257,0.478051,0.427309,0.031651,0.0,0.06299,0.445471,0.0,0.403083,0.080254,0.071193,0.684774,0.0,0.0,0.0,0.0,0.0,0.315226,0.0,0.0,0.0,0.241206,0.0,0.758794,0.677014,0.0,0.0,0.0,0.0,0.038282,0.0,0.0,0.0,0.284704,0.0,0.763819,0.236181,0.0,0.0,0.240787,0.0,0.759213
2015-09-30,agg,0.692904,0.307096,0.0,0.0,0.0,0.904523,0.095477,0.0,0.0,0.0,0.0,0.011459,0.0,0.878978,0.109563,0.773862,0.226138,0.0,0.0,0.0,0.712762,0.0,0.287238,0.0,0.0,0.267955,0.0,0.0,0.0,0.0,0.0,0.732045,0.0,0.0,0.0,0.095477,0.0,0.904523,0.308457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.691543,0.0,0.909548,0.090452,0.0,0.0,0.097616,0.0,0.902384
